current,phase,voltage,timestamp
0.06391,89.98398,228.59651,2023-08-11 11:58:37
0.04652,89.98831,228.04686,2023-08-11 11:58:37
0.08571,89.97945,239.03827,2023-08-11 11:58:37
0.0171,89.99619,256.85257,2023-08-11 11:58:39
0.09632,89.97882,260.61374,2023-08-11 11:58:39
0.06391,89.98398,252.4252,2023-08-11 11:58:39
0.04652,89.98831,228.04686,2023-08-11 11:58:39
0.08571,89.97945,239.03827,2023-08-11 11:58:39
0.0171,89.99619,256.85257,2023-08-11 11:58:39
0.09632,89.97882,260.61374,2023-08-11 11:58:39
0.05252,89.98398,252.4252,2023-08-11 11:58:39
0.04652,89.98831,228.04686,2023-08-11 11:58:39
0.08571,89.97945,239.03827,2023-08-11 11:58:39
0.0171,89.99619,256.85257,2023-08-11 11:58:39
0.09632,89.97882,260.61374,2023-08-11 11:58:39
0.05252,89.98808,252.4252,2023-08-11 11:58:39
0.04652,89.98831,228.04686,2023-08-11 11:58:39
0.08571,89.97945,239.03827,2023-08-11 11:58:39
0.0171,89.99619,256.85257,2023-08-11 11:58:40
0.09632,89.97882,260.61374,2023-08-11 11:58:40
0.05252,89.98808,252.4252,2023-08-11 11:58:40
0.04652,89.98831,265.32684,2023-08-11 11:58:40
0.08571,89.97945,239.03827,2023-08-11 11:58:40
0.0171,89.99619,256.85257,2023-08-11 11:58:40
0.09632,89.97882,260.61374,2023-08-11 11:58:40
0.05252,89.98808,252.4252,2023-08-11 11:58:40
0.03593,89.98831,265.32684,2023-08-11 11:58:40
0.08571,89.97945,239.03827,2023-08-11 11:58:40
0.0171,89.99619,256.85257,2023-08-11 11:58:40
0.09632,89.97882,260.61374,2023-08-11 11:58:40
0.05252,89.98808,252.4252,2023-08-11 11:58:40
0.03593,89.99224,265.32684,2023-08-11 11:58:40
0.08571,89.97945,239.03827,2023-08-11 11:58:40
0.0171,89.99619,256.85257,2023-08-11 11:58:40
0.09632,89.97882,260.61374,2023-08-11 11:58:40
0.05252,89.98808,252.4252,2023-08-11 11:58:40
0.03593,89.99224,265.32684,2023-08-11 11:58:40
0.08571,89.97945,262.61203,2023-08-11 11:58:40
0.0171,89.99619,256.85257,2023-08-11 11:58:40
0.09632,89.97882,260.61374,2023-08-11 11:58:40
0.05252,89.98808,252.4252,2023-08-11 11:58:40
0.03593,89.99224,265.32684,2023-08-11 11:58:40
0.09392,89.97945,262.61203,2023-08-11 11:58:40
0.0171,89.99619,256.85257,2023-08-11 11:58:40
0.09632,89.97882,260.61374,2023-08-11 11:58:40
0.05252,89.98808,252.4252,2023-08-11 11:58:40
0.03593,89.99224,265.32684,2023-08-11 11:58:40
0.09392,89.97951,262.61203,2023-08-11 11:58:40
0.0171,89.99619,254.81454,2023-08-11 11:58:52
0.09632,89.97882,260.61374,2023-08-11 11:58:52
0.05252,89.98808,252.4252,2023-08-11 11:58:52
0.03593,89.99224,265.32684,2023-08-11 11:58:52
0.09392,89.97951,262.61203,2023-08-11 11:58:52
0.10478,89.99619,254.81454,2023-08-11 11:58:53
0.09632,89.97882,260.61374,2023-08-11 11:58:53
0.05252,89.98808,252.4252,2023-08-11 11:58:53
0.03593,89.99224,265.32684,2023-08-11 11:58:53
0.09392,89.97951,262.61203,2023-08-11 11:58:53
0.10478,89.97644,254.81454,2023-08-11 11:58:53
0.09632,89.97882,260.61374,2023-08-11 11:58:53
0.05252,89.98808,252.4252,2023-08-11 11:58:53
0.03593,89.99224,265.32684,2023-08-11 11:58:53
0.09392,89.97951,262.61203,2023-08-11 11:58:53
0.10478,89.97644,254.81454,2023-08-11 11:58:53
0.09632,89.97882,227.65961,2023-08-11 11:58:53
0.05252,89.98808,252.4252,2023-08-11 11:58:53
0.03593,89.99224,265.32684,2023-08-11 11:58:53
0.09392,89.97951,262.61203,2023-08-11 11:58:53
0.10478,89.97644,254.81454,2023-08-11 11:58:53
0.04324,89.97882,227.65961,2023-08-11 11:58:53
0.05252,89.98808,252.4252,2023-08-11 11:58:53
0.03593,89.99224,265.32684,2023-08-11 11:58:53
0.09392,89.97951,262.61203,2023-08-11 11:58:53
0.10478,89.97644,254.81454,2023-08-11 11:58:54
0.04324,89.98911,227.65961,2023-08-11 11:58:54
0.05252,89.98808,252.4252,2023-08-11 11:58:54
0.03593,89.99224,265.32684,2023-08-11 11:58:54
0.09392,89.97951,262.61203,2023-08-11 11:58:54
0.10478,89.97644,254.81454,2023-08-11 11:58:55
0.04324,89.98911,227.65961,2023-08-11 11:58:55
0.05252,89.98808,236.80038,2023-08-11 11:58:55
0.03593,89.99224,265.32684,2023-08-11 11:58:55
0.09392,89.97951,262.61203,2023-08-11 11:58:55
0.10478,89.97644,254.81454,2023-08-11 11:58:55
0.04324,89.98911,227.65961,2023-08-11 11:58:55
0.08522,89.98808,236.80038,2023-08-11 11:58:55
0.03593,89.99224,265.32684,2023-08-11 11:58:55
0.09392,89.97951,262.61203,2023-08-11 11:58:55
0.10478,89.97644,254.81454,2023-08-11 11:58:56
0.04324,89.98911,227.65961,2023-08-11 11:58:56
0.08522,89.97938,236.80038,2023-08-11 11:58:56
0.03593,89.99224,265.32684,2023-08-11 11:58:56
0.09392,89.97951,262.61203,2023-08-11 11:58:56
0.10478,89.97644,254.81454,2023-08-11 11:58:57
0.04324,89.98911,227.65961,2023-08-11 11:58:57
0.08522,89.97938,236.80038,2023-08-11 11:58:57
0.03593,89.99224,258.85071,2023-08-11 11:58:57
0.09392,89.97951,262.61203,2023-08-11 11:58:57
0.10478,89.97644,254.81454,2023-08-11 11:58:57
0.04324,89.98911,227.65961,2023-08-11 11:58:57
0.08522,89.97938,236.80038,2023-08-11 11:58:57
0.04953,89.99224,258.85071,2023-08-11 11:58:57
0.09392,89.97951,262.61203,2023-08-11 11:58:57
0.10478,89.97644,254.81454,2023-08-11 11:58:57
0.04324,89.98911,227.65961,2023-08-11 11:58:57
0.08522,89.97938,236.80038,2023-08-11 11:58:57
0.04953,89.98904,258.85071,2023-08-11 11:58:57
0.09392,89.97951,262.61203,2023-08-11 11:58:57
0.10478,89.97644,254.81454,2023-08-11 11:58:57
0.04324,89.98911,227.65961,2023-08-11 11:58:57
0.08522,89.97938,236.80038,2023-08-11 11:58:57
0.04953,89.98904,258.85071,2023-08-11 11:58:57
0.09392,89.97951,225.57123,2023-08-11 11:58:57
0.10478,89.97644,254.81454,2023-08-11 11:58:58
0.04324,89.98911,227.65961,2023-08-11 11:58:58
0.08522,89.97938,236.80038,2023-08-11 11:58:58
0.04953,89.98904,258.85071,2023-08-11 11:58:58
0.05904,89.97951,225.57123,2023-08-11 11:58:58
0.10478,89.97644,254.81454,2023-08-11 11:58:58
0.04324,89.98911,227.65961,2023-08-11 11:58:58
0.08522,89.97938,236.80038,2023-08-11 11:58:58
0.04953,89.98904,258.85071,2023-08-11 11:58:58
0.05904,89.985,225.57123,2023-08-11 11:58:58
0.10478,89.97644,229.42773,2023-08-11 11:59:09
0.04324,89.98911,227.65961,2023-08-11 11:59:09
0.08522,89.97938,236.80038,2023-08-11 11:59:09
0.04953,89.98904,258.85071,2023-08-11 11:59:09
0.05904,89.985,225.57123,2023-08-11 11:59:09
0.04829,89.97644,229.42773,2023-08-11 11:59:15
0.04324,89.98911,227.65961,2023-08-11 11:59:15
0.08522,89.97938,236.80038,2023-08-11 11:59:15
0.04953,89.98904,258.85071,2023-08-11 11:59:15
0.05904,89.985,225.57123,2023-08-11 11:59:15
0.04829,89.98794,229.42773,2023-08-11 11:59:16
0.04324,89.98911,227.65961,2023-08-11 11:59:16
0.08522,89.97938,236.80038,2023-08-11 11:59:16
0.04953,89.98904,258.85071,2023-08-11 11:59:16
0.05904,89.985,225.57123,2023-08-11 11:59:16
0.04829,89.98794,229.42773,2023-08-11 11:59:17
0.04324,89.98911,256.25137,2023-08-11 11:59:17
0.08522,89.97938,236.80038,2023-08-11 11:59:17
0.04953,89.98904,258.85071,2023-08-11 11:59:17
0.05904,89.985,225.57123,2023-08-11 11:59:17
0.04829,89.98794,229.42773,2023-08-11 11:59:30
0.04324,89.98927,256.25137,2023-08-11 11:59:30
0.08522,89.97938,236.80038,2023-08-11 11:59:30
0.04953,89.98904,258.85071,2023-08-11 11:59:30
0.05904,89.985,225.57123,2023-08-11 11:59:30
0.04829,89.98794,229.42773,2023-08-11 11:59:31
0.04324,89.98927,256.25137,2023-08-11 11:59:31
0.08522,89.97938,228.01518,2023-08-11 11:59:31
0.04953,89.98904,258.85071,2023-08-11 11:59:31
0.05904,89.985,225.57123,2023-08-11 11:59:31
0.04829,89.98794,229.42773,2023-08-11 11:59:33
0.04324,89.98927,256.25137,2023-08-11 11:59:33
0.10664,89.97938,228.01518,2023-08-11 11:59:33
0.04953,89.98904,258.85071,2023-08-11 11:59:33
0.05904,89.985,225.57123,2023-08-11 11:59:33
0.04829,89.98794,229.42773,2023-08-11 11:59:33
0.04802,89.98927,256.25137,2023-08-11 11:59:33
0.10664,89.97938,228.01518,2023-08-11 11:59:33
0.04953,89.98904,258.85071,2023-08-11 11:59:33
0.05904,89.985,225.57123,2023-08-11 11:59:33
0.04829,89.98794,229.42773,2023-08-11 11:59:33
0.04802,89.98927,256.25137,2023-08-11 11:59:33
0.10664,89.97321,228.01518,2023-08-11 11:59:33
0.04953,89.98904,258.85071,2023-08-11 11:59:33
0.05904,89.985,225.57123,2023-08-11 11:59:33
0.04829,89.98794,229.42773,2023-08-11 11:59:33
0.04802,89.98927,256.25137,2023-08-11 11:59:33
0.10664,89.97321,228.01518,2023-08-11 11:59:33
0.04953,89.98904,259.90167,2023-08-11 11:59:33
0.05904,89.985,225.57123,2023-08-11 11:59:33
0.04829,89.98794,229.42773,2023-08-11 11:59:33
0.04802,89.98927,256.25137,2023-08-11 11:59:33
0.10664,89.97321,228.01518,2023-08-11 11:59:33
0.05906,89.98904,259.90167,2023-08-11 11:59:33
0.05904,89.985,225.57123,2023-08-11 11:59:33
0.04829,89.98794,229.42773,2023-08-11 11:59:33
0.04802,89.98927,256.25137,2023-08-11 11:59:33
0.10664,89.97321,228.01518,2023-08-11 11:59:33
0.05906,89.98698,259.90167,2023-08-11 11:59:33
0.05904,89.985,225.57123,2023-08-11 11:59:33
0.04829,89.98794,229.42773,2023-08-11 11:59:34
0.04802,89.98927,256.25137,2023-08-11 11:59:34
0.10664,89.97321,228.01518,2023-08-11 11:59:34
0.05906,89.98698,259.90167,2023-08-11 11:59:34
0.05904,89.985,265.77896,2023-08-11 11:59:34
0.04829,89.98794,229.42773,2023-08-11 11:59:34
0.04802,89.98927,256.25137,2023-08-11 11:59:34
0.10664,89.97321,228.01518,2023-08-11 11:59:34
0.05906,89.98698,259.90167,2023-08-11 11:59:34
0.03538,89.985,265.77896,2023-08-11 11:59:34
0.04829,89.98794,229.42773,2023-08-11 11:59:34
0.04802,89.98927,256.25137,2023-08-11 11:59:34
0.10664,89.97321,228.01518,2023-08-11 11:59:34
0.05906,89.98698,259.90167,2023-08-11 11:59:34
0.03538,89.99237,265.77896,2023-08-11 11:59:34
0.04829,89.98794,229.44861,2023-08-11 11:59:45
0.04802,89.98927,256.25137,2023-08-11 11:59:45
0.10664,89.97321,228.01518,2023-08-11 11:59:45
0.05906,89.98698,259.90167,2023-08-11 11:59:45
0.03538,89.99237,265.77896,2023-08-11 11:59:45
0.03517,89.98794,229.44861,2023-08-11 11:59:45
0.04802,89.98927,256.25137,2023-08-11 11:59:45
0.10664,89.97321,228.01518,2023-08-11 11:59:45
0.05906,89.98698,259.90167,2023-08-11 11:59:45
0.03538,89.99237,265.77896,2023-08-11 11:59:45
0.03517,89.99122,229.44861,2023-08-11 11:59:45
0.04802,89.98927,256.25137,2023-08-11 11:59:45
0.10664,89.97321,228.01518,2023-08-11 11:59:45
0.05906,89.98698,259.90167,2023-08-11 11:59:45
0.03538,89.99237,265.77896,2023-08-11 11:59:45
0.03517,89.99122,229.44861,2023-08-11 11:59:45
0.04802,89.98927,229.02119,2023-08-11 11:59:45
0.10664,89.97321,228.01518,2023-08-11 11:59:45
0.05906,89.98698,259.90167,2023-08-11 11:59:45
0.03538,89.99237,265.77896,2023-08-11 11:59:45
0.03517,89.99122,229.44861,2023-08-11 11:59:46
0.08425,89.98927,229.02119,2023-08-11 11:59:46
0.10664,89.97321,228.01518,2023-08-11 11:59:46
0.05906,89.98698,259.90167,2023-08-11 11:59:46
0.03538,89.99237,265.77896,2023-08-11 11:59:46
0.03517,89.99122,229.44861,2023-08-11 11:59:46
0.08425,89.97892,229.02119,2023-08-11 11:59:46
0.10664,89.97321,228.01518,2023-08-11 11:59:46
0.05906,89.98698,259.90167,2023-08-11 11:59:46
0.03538,89.99237,265.77896,2023-08-11 11:59:46
0.03517,89.99122,229.44861,2023-08-11 11:59:46
0.08425,89.97892,229.02119,2023-08-11 11:59:46
0.10664,89.97321,268.87387,2023-08-11 11:59:46
0.05906,89.98698,259.90167,2023-08-11 11:59:46
0.03538,89.99237,265.77896,2023-08-11 11:59:46
0.03517,89.99122,229.44861,2023-08-11 11:59:46
0.08425,89.97892,229.02119,2023-08-11 11:59:46
0.01472,89.97321,268.87387,2023-08-11 11:59:46
0.05906,89.98698,259.90167,2023-08-11 11:59:46
0.03538,89.99237,265.77896,2023-08-11 11:59:46
0.03517,89.99122,229.44861,2023-08-11 11:59:46
0.08425,89.97892,229.02119,2023-08-11 11:59:46
0.01472,89.99686,268.87387,2023-08-11 11:59:46
0.05906,89.98698,259.90167,2023-08-11 11:59:46
0.03538,89.99237,265.77896,2023-08-11 11:59:46
0.03517,89.99122,229.44861,2023-08-11 11:59:46
0.08425,89.97892,229.02119,2023-08-11 11:59:46
0.01472,89.99686,268.87387,2023-08-11 11:59:46
0.05906,89.98698,231.96407,2023-08-11 11:59:46
0.03538,89.99237,265.77896,2023-08-11 11:59:46
0.03517,89.99122,229.44861,2023-08-11 11:59:46
0.08425,89.97892,229.02119,2023-08-11 11:59:46
0.01472,89.99686,268.87387,2023-08-11 11:59:46
0.05885,89.98698,231.96407,2023-08-11 11:59:46
0.03538,89.99237,265.77896,2023-08-11 11:59:46
0.03517,89.99122,229.44861,2023-08-11 11:59:46
0.08425,89.97892,229.02119,2023-08-11 11:59:46
0.01472,89.99686,268.87387,2023-08-11 11:59:46
0.05885,89.98547,231.96407,2023-08-11 11:59:46
0.03538,89.99237,265.77896,2023-08-11 11:59:46
0.03517,89.99122,229.44861,2023-08-11 11:59:47
0.08425,89.97892,229.02119,2023-08-11 11:59:47
0.01472,89.99686,268.87387,2023-08-11 11:59:47
0.05885,89.98547,231.96407,2023-08-11 11:59:47
0.03538,89.99237,260.51437,2023-08-11 11:59:47
0.03517,89.99122,229.44861,2023-08-11 11:59:47
0.08425,89.97892,229.02119,2023-08-11 11:59:47
0.01472,89.99686,268.87387,2023-08-11 11:59:47
0.05885,89.98547,231.96407,2023-08-11 11:59:47
0.01114,89.99237,260.51437,2023-08-11 11:59:47
0.03517,89.99122,229.44861,2023-08-11 11:59:49
0.08425,89.97892,229.02119,2023-08-11 11:59:49
0.01472,89.99686,268.87387,2023-08-11 11:59:49
0.05885,89.98547,231.96407,2023-08-11 11:59:49
0.01114,89.99755,260.51437,2023-08-11 11:59:49
0.03517,89.99122,250.83769,2023-08-11 12:00:00
0.08425,89.97892,229.02119,2023-08-11 12:00:00
0.01472,89.99686,268.87387,2023-08-11 12:00:00
0.05885,89.98547,231.96407,2023-08-11 12:00:00
0.01114,89.99755,260.51437,2023-08-11 12:00:00
0.09314,89.99122,250.83769,2023-08-11 12:00:00
0.08425,89.97892,229.02119,2023-08-11 12:00:00
0.01472,89.99686,268.87387,2023-08-11 12:00:00
0.05885,89.98547,231.96407,2023-08-11 12:00:00
0.01114,89.99755,260.51437,2023-08-11 12:00:00
0.09314,89.97872,250.83769,2023-08-11 12:00:00
0.08425,89.97892,229.02119,2023-08-11 12:00:00
0.01472,89.99686,268.87387,2023-08-11 12:00:00
0.05885,89.98547,231.96407,2023-08-11 12:00:00
0.01114,89.99755,260.51437,2023-08-11 12:00:00
0.09314,89.97872,250.83769,2023-08-11 12:00:00
0.08425,89.97892,264.2775,2023-08-11 12:00:00
0.01472,89.99686,268.87387,2023-08-11 12:00:00
0.05885,89.98547,231.96407,2023-08-11 12:00:00
0.01114,89.99755,260.51437,2023-08-11 12:00:00
0.09314,89.97872,250.83769,2023-08-11 12:00:00
0.0905,89.97892,264.2775,2023-08-11 12:00:00
0.01472,89.99686,268.87387,2023-08-11 12:00:00
0.05885,89.98547,231.96407,2023-08-11 12:00:00
0.01114,89.99755,260.51437,2023-08-11 12:00:00
0.09314,89.97872,250.83769,2023-08-11 12:00:00
0.0905,89.98038,264.2775,2023-08-11 12:00:00
0.01472,89.99686,268.87387,2023-08-11 12:00:00
0.05885,89.98547,231.96407,2023-08-11 12:00:00
0.01114,89.99755,260.51437,2023-08-11 12:00:00
0.09314,89.97872,250.83769,2023-08-11 12:00:01
0.0905,89.98038,264.2775,2023-08-11 12:00:01
0.01472,89.99686,262.52917,2023-08-11 12:00:01
0.05885,89.98547,231.96407,2023-08-11 12:00:01
0.01114,89.99755,260.51437,2023-08-11 12:00:01
0.09314,89.97872,250.83769,2023-08-11 12:00:01
0.0905,89.98038,264.2775,2023-08-11 12:00:01
0.03536,89.99686,262.52917,2023-08-11 12:00:01
0.05885,89.98547,231.96407,2023-08-11 12:00:01
0.01114,89.99755,260.51437,2023-08-11 12:00:01
0.09314,89.97872,250.83769,2023-08-11 12:00:01
0.0905,89.98038,264.2775,2023-08-11 12:00:01
0.03536,89.99228,262.52917,2023-08-11 12:00:01
0.05885,89.98547,231.96407,2023-08-11 12:00:01
0.01114,89.99755,260.51437,2023-08-11 12:00:01
0.09314,89.97872,250.83769,2023-08-11 12:00:01
0.0905,89.98038,264.2775,2023-08-11 12:00:01
0.03536,89.99228,262.52917,2023-08-11 12:00:01
0.05885,89.98547,266.32724,2023-08-11 12:00:01
0.01114,89.99755,260.51437,2023-08-11 12:00:01
0.09314,89.97872,250.83769,2023-08-11 12:00:01
0.0905,89.98038,264.2775,2023-08-11 12:00:01
0.03536,89.99228,262.52917,2023-08-11 12:00:01
0.08877,89.98547,266.32724,2023-08-11 12:00:01
0.01114,89.99755,260.51437,2023-08-11 12:00:01
0.09314,89.97872,250.83769,2023-08-11 12:00:02
0.0905,89.98038,264.2775,2023-08-11 12:00:02
0.03536,89.99228,262.52917,2023-08-11 12:00:02
0.08877,89.9809,266.32724,2023-08-11 12:00:02
0.01114,89.99755,260.51437,2023-08-11 12:00:02
0.09314,89.97872,250.83769,2023-08-11 12:00:02
0.0905,89.98038,264.2775,2023-08-11 12:00:02
0.03536,89.99228,262.52917,2023-08-11 12:00:02
0.08877,89.9809,266.32724,2023-08-11 12:00:02
0.01114,89.99755,236.95015,2023-08-11 12:00:02
0.09314,89.97872,250.83769,2023-08-11 12:00:02
0.0905,89.98038,264.2775,2023-08-11 12:00:02
0.03536,89.99228,262.52917,2023-08-11 12:00:02
0.08877,89.9809,266.32724,2023-08-11 12:00:02
0.12142,89.99755,236.95015,2023-08-11 12:00:02
0.09314,89.97872,250.83769,2023-08-11 12:00:02
0.0905,89.98038,264.2775,2023-08-11 12:00:02
0.03536,89.99228,262.52917,2023-08-11 12:00:02
0.08877,89.9809,266.32724,2023-08-11 12:00:02
0.12142,89.97064,236.95015,2023-08-11 12:00:02
0.09314,89.97872,225.25252,2023-08-11 12:00:13
0.0905,89.98038,264.2775,2023-08-11 12:00:13
0.03536,89.99228,262.52917,2023-08-11 12:00:13
0.08877,89.9809,266.32724,2023-08-11 12:00:13
0.12142,89.97064,236.95015,2023-08-11 12:00:13
0.11479,89.97872,225.25252,2023-08-11 12:00:13
0.0905,89.98038,264.2775,2023-08-11 12:00:13
0.03536,89.99228,262.52917,2023-08-11 12:00:13
0.08877,89.9809,266.32724,2023-08-11 12:00:13
0.12142,89.97064,236.95015,2023-08-11 12:00:13
0.11479,89.9708,225.25252,2023-08-11 12:00:14
0.0905,89.98038,264.2775,2023-08-11 12:00:14
0.03536,89.99228,262.52917,2023-08-11 12:00:14
0.08877,89.9809,266.32724,2023-08-11 12:00:14
0.12142,89.97064,236.95015,2023-08-11 12:00:14
0.11479,89.9708,225.25252,2023-08-11 12:00:16
0.0905,89.98038,244.28119,2023-08-11 12:00:16
0.03536,89.99228,262.52917,2023-08-11 12:00:16
0.08877,89.9809,266.32724,2023-08-11 12:00:16
0.12142,89.97064,236.95015,2023-08-11 12:00:16
0.11479,89.9708,225.25252,2023-08-11 12:00:17
0.04709,89.98038,244.28119,2023-08-11 12:00:17
0.03536,89.99228,262.52917,2023-08-11 12:00:17
0.08877,89.9809,266.32724,2023-08-11 12:00:17
0.12142,89.97064,236.95015,2023-08-11 12:00:17
0.11479,89.9708,225.25252,2023-08-11 12:00:17
0.04709,89.98895,244.28119,2023-08-11 12:00:17
0.03536,89.99228,262.52917,2023-08-11 12:00:17
0.08877,89.9809,266.32724,2023-08-11 12:00:17
0.12142,89.97064,236.95015,2023-08-11 12:00:17
0.11479,89.9708,225.25252,2023-08-11 12:00:19
0.04709,89.98895,244.28119,2023-08-11 12:00:19
0.03536,89.99228,259.03943,2023-08-11 12:00:19
0.08877,89.9809,266.32724,2023-08-11 12:00:19
0.12142,89.97064,236.95015,2023-08-11 12:00:19
0.11479,89.9708,225.25252,2023-08-11 12:00:21
0.04709,89.98895,244.28119,2023-08-11 12:00:21
0.07288,89.99228,259.03943,2023-08-11 12:00:21
0.08877,89.9809,266.32724,2023-08-11 12:00:21
0.12142,89.97064,236.95015,2023-08-11 12:00:21
0.11479,89.9708,225.25252,2023-08-11 12:00:21
0.04709,89.98895,244.28119,2023-08-11 12:00:21
0.07288,89.98388,259.03943,2023-08-11 12:00:21
0.08877,89.9809,266.32724,2023-08-11 12:00:21
0.12142,89.97064,236.95015,2023-08-11 12:00:21
0.11479,89.9708,225.25252,2023-08-11 12:00:21
0.04709,89.98895,244.28119,2023-08-11 12:00:21
0.07288,89.98388,259.03943,2023-08-11 12:00:21
0.08877,89.9809,261.51889,2023-08-11 12:00:21
0.12142,89.97064,236.95015,2023-08-11 12:00:21
0.11479,89.9708,225.25252,2023-08-11 12:00:21
0.04709,89.98895,244.28119,2023-08-11 12:00:21
0.07288,89.98388,259.03943,2023-08-11 12:00:21
0.04954,89.9809,261.51889,2023-08-11 12:00:21
0.12142,89.97064,236.95015,2023-08-11 12:00:21
0.11479,89.9708,225.25252,2023-08-11 12:00:21
0.04709,89.98895,244.28119,2023-08-11 12:00:21
0.07288,89.98388,259.03943,2023-08-11 12:00:21
0.04954,89.98915,261.51889,2023-08-11 12:00:21
0.12142,89.97064,236.95015,2023-08-11 12:00:21
0.11479,89.9708,225.25252,2023-08-11 12:00:22
0.04709,89.98895,244.28119,2023-08-11 12:00:22
0.07288,89.98388,259.03943,2023-08-11 12:00:22
0.04954,89.98915,261.51889,2023-08-11 12:00:22
0.12142,89.97064,260.68787,2023-08-11 12:00:22
0.11479,89.9708,225.25252,2023-08-11 12:00:22
0.04709,89.98895,244.28119,2023-08-11 12:00:22
0.07288,89.98388,259.03943,2023-08-11 12:00:22
0.04954,89.98915,261.51889,2023-08-11 12:00:22
0.03963,89.97064,260.68787,2023-08-11 12:00:22
0.11479,89.9708,225.25252,2023-08-11 12:00:22
0.04709,89.98895,244.28119,2023-08-11 12:00:22
0.07288,89.98388,259.03943,2023-08-11 12:00:22
0.04954,89.98915,261.51889,2023-08-11 12:00:22
0.03963,89.99129,260.68787,2023-08-11 12:00:22
0.11479,89.9708,262.18015,2023-08-11 12:00:33
0.04709,89.98895,244.28119,2023-08-11 12:00:33
0.07288,89.98388,259.03943,2023-08-11 12:00:33
0.04954,89.98915,261.51889,2023-08-11 12:00:33
0.03963,89.99129,260.68787,2023-08-11 12:00:33
0.03791,89.9708,262.18015,2023-08-11 12:00:33
0.04709,89.98895,244.28119,2023-08-11 12:00:33
0.07288,89.98388,259.03943,2023-08-11 12:00:33
0.04954,89.98915,261.51889,2023-08-11 12:00:33
0.03963,89.99129,260.68787,2023-08-11 12:00:33
0.03791,89.99171,262.18015,2023-08-11 12:00:33
0.04709,89.98895,244.28119,2023-08-11 12:00:33
0.07288,89.98388,259.03943,2023-08-11 12:00:33
0.04954,89.98915,261.51889,2023-08-11 12:00:33
0.03963,89.99129,260.68787,2023-08-11 12:00:33
0.03791,89.99171,262.18015,2023-08-11 12:00:33
0.04709,89.98895,227.59897,2023-08-11 12:00:33
0.07288,89.98388,259.03943,2023-08-11 12:00:33
0.04954,89.98915,261.51889,2023-08-11 12:00:33
0.03963,89.99129,260.68787,2023-08-11 12:00:33
0.03791,89.99171,262.18015,2023-08-11 12:00:34
0.03981,89.98895,227.59897,2023-08-11 12:00:34
0.07288,89.98388,259.03943,2023-08-11 12:00:34
0.04954,89.98915,261.51889,2023-08-11 12:00:34
0.03963,89.99129,260.68787,2023-08-11 12:00:34
0.03791,89.99171,262.18015,2023-08-11 12:00:34
0.03981,89.98997,227.59897,2023-08-11 12:00:34
0.07288,89.98388,259.03943,2023-08-11 12:00:34
0.04954,89.98915,261.51889,2023-08-11 12:00:34
0.03963,89.99129,260.68787,2023-08-11 12:00:34
0.03791,89.99171,262.18015,2023-08-11 12:00:34
0.03981,89.98997,227.59897,2023-08-11 12:00:34
0.07288,89.98388,245.04794,2023-08-11 12:00:34
0.04954,89.98915,261.51889,2023-08-11 12:00:34
0.03963,89.99129,260.68787,2023-08-11 12:00:34
0.03791,89.99171,262.18015,2023-08-11 12:00:34
0.03981,89.98997,227.59897,2023-08-11 12:00:34
0.10338,89.98388,245.04794,2023-08-11 12:00:34
0.04954,89.98915,261.51889,2023-08-11 12:00:34
0.03963,89.99129,260.68787,2023-08-11 12:00:34
0.03791,89.99171,262.18015,2023-08-11 12:00:34
0.03981,89.98997,227.59897,2023-08-11 12:00:34
0.10338,89.97583,245.04794,2023-08-11 12:00:34
0.04954,89.98915,261.51889,2023-08-11 12:00:34
0.03963,89.99129,260.68787,2023-08-11 12:00:34
0.03791,89.99171,262.18015,2023-08-11 12:00:34
0.03981,89.98997,227.59897,2023-08-11 12:00:34
0.10338,89.97583,245.04794,2023-08-11 12:00:34
0.04954,89.98915,230.51704,2023-08-11 12:00:34
0.03963,89.99129,260.68787,2023-08-11 12:00:34
0.03791,89.99171,262.18015,2023-08-11 12:00:34
0.03981,89.98997,227.59897,2023-08-11 12:00:34
0.10338,89.97583,245.04794,2023-08-11 12:00:34
0.11577,89.98915,230.51704,2023-08-11 12:00:34
0.03963,89.99129,260.68787,2023-08-11 12:00:34
0.03791,89.99171,262.18015,2023-08-11 12:00:35
0.03981,89.98997,227.59897,2023-08-11 12:00:35
0.10338,89.97583,245.04794,2023-08-11 12:00:35
0.11577,89.97122,230.51704,2023-08-11 12:00:35
0.03963,89.99129,260.68787,2023-08-11 12:00:35
0.03791,89.99171,262.18015,2023-08-11 12:00:35
0.03981,89.98997,227.59897,2023-08-11 12:00:35
0.10338,89.97583,245.04794,2023-08-11 12:00:35
0.11577,89.97122,230.51704,2023-08-11 12:00:35
0.03963,89.99129,226.98218,2023-08-11 12:00:35
0.03791,89.99171,262.18015,2023-08-11 12:00:35
0.03981,89.98997,227.59897,2023-08-11 12:00:35
0.10338,89.97583,245.04794,2023-08-11 12:00:35
0.11577,89.97122,230.51704,2023-08-11 12:00:35
0.0243,89.99129,226.98218,2023-08-11 12:00:35
0.03791,89.99171,262.18015,2023-08-11 12:00:35
0.03981,89.98997,227.59897,2023-08-11 12:00:35
0.10338,89.97583,245.04794,2023-08-11 12:00:35
0.11577,89.97122,230.51704,2023-08-11 12:00:35
0.0243,89.99387,226.98218,2023-08-11 12:00:35
0.03791,89.99171,226.95929,2023-08-11 12:00:46
0.03981,89.98997,227.59897,2023-08-11 12:00:46
