second_of_minute,minute_of_hour,hour_of_day,weekday,units_consumed,within_next_30_minutes
51,33,14,5,0.00008396013267075909,0
51,33,14,5,0.00008396037497163182,0
52,33,14,5,0.0000839715717666356,0
52,33,14,5,0.00008397489590965532,0
52,33,14,5,0.0000839768819848741,0
52,33,14,5,0.00008398300187102739,0
52,33,14,5,0.00008398324419580747,0
4,34,14,5,0.00008408571879438045,0
4,34,14,5,0.00008408904687284968,0
4,34,14,5,0.00008409103529938088,0
4,34,14,5,0.00008409716243086111,0
4,34,14,5,0.00008409740504252924,0
5,34,14,5,0.0000841087393562673,0
5,34,14,5,0.00008411296583968819,0
5,34,14,5,0.00008411495446216209,0
5,34,14,5,0.00008412108219741957,0
5,34,14,5,0.00008412132483299503,0
6,34,14,5,0.00008413266098730076,0
6,34,14,5,0.00008413688788716498,0
6,34,14,5,0.0000841389196389222,0
6,34,14,5,0.00008414504797795692,0
6,34,14,5,0.00008414529063743972,0
7,34,14,5,0.00008415662863654297,0
7,34,14,5,0.00008416085595285053,0
7,34,14,5,0.00008416288790478034,0
7,34,14,5,0.0000841690168475923,0
7,34,14,5,0.00008416923244771258,0
19,34,14,5,0.00008427186246976139,0
19,34,14,5,0.000084276094783389,0
19,34,14,5,0.00008427812913738985,0
19,34,14,5,0.00008428426532552875,0
19,34,14,5,0.00008428448118052061,0
20,34,14,5,0.00008429590415876104,0
20,34,14,5,0.00008430013688883198,0
20,34,14,5,0.00008430209086667896,0
20,34,14,5,0.00008430822765859511,0
20,34,14,5,0.00008430844353482625,0
21,34,14,5,0.0000843198683626138,0
21,34,14,5,0.00008432410150912808,0
21,34,14,5,0.00008432605567922003,0
21,34,14,5,0.00008433219307491342,0
21,34,14,5,0.00008433240413863244,0
32,34,14,5,0.00008442658160049561,0
32,34,14,5,0.00008443081932788659,0
32,34,14,5,0.00008443277561267318,0
32,34,14,5,0.00008443891964991626,0
32,34,14,5,0.00008443913094203675,0
33,34,14,5,0.00008445034670427295,0
33,34,14,5,0.00008445458484810726,0
33,34,14,5,0.00008445641846518002,0
33,34,14,5,0.00008446256310620036,0
33,34,14,5,0.00008446277441908461,0
35,34,14,5,0.00008448229164106425,0
35,34,14,5,0.00008448653061778523,0
35,34,14,5,0.00008448836459520331,0
35,34,14,5,0.00008449451044377813,0
35,34,14,5,0.00008449475526487185,0
46,34,14,5,0.00008458913950320915,0
46,34,14,5,0.00008459338306080684,0
46,34,14,5,0.00008459521902012408,0
46,34,14,5,0.00008460137151024859,0
46,34,14,5,0.00008460161659590976,0
48,34,14,5,0.0000846212964835642,0
48,34,14,5,0.00008462554087404855,0
48,34,14,5,0.00008462727860231402,0
48,34,14,5,0.00008463343229999302,0
48,34,14,5,0.00008463367743375735,0
49,34,14,5,0.00008464505672384852,0
49,34,14,5,0.00008464930153077621,0
49,34,14,5,0.00008465103942954092,0
49,34,14,5,0.00008465719373099716,0
49,34,14,5,0.0000846574093698754,0
3,35,14,5,0.00008477702211454321,0
3,35,14,5,0.00008478127275167761,0
3,35,14,5,0.0000847830130374317,0
3,35,14,5,0.00008478917579176936,0
3,35,14,5,0.00008478939172682577,0
6,35,14,5,0.00008482043306952399,0
6,35,14,5,0.00008482468495598839,0
6,35,14,5,0.00008482642575324019,0
6,35,14,5,0.0000848325903189096,0
6,35,14,5,0.00008483280631743277,0
6,35,14,5,0.00008483892670635608,0
6,35,14,5,0.00008484317859282048,0
6,35,14,5,0.00008484514604630434,0
6,35,14,5,0.00008485131061197374,0
6,35,14,5,0.00008485152661049693,0
6,35,14,5,0.00008485764699942022,0
6,35,14,5,0.00008486189888588463,0
6,35,14,5,0.00008486386633936849,0
6,35,14,5,0.0000848716287139941,0
6,35,14,5,0.00008487184471251728,0
7,35,14,5,0.00008488627832035354,0
7,35,14,5,0.00008489053062326128,0
7,35,14,5,0.00008489249826944383,0
7,35,14,5,0.00008490007041909931,0
7,35,14,5,0.00008490028643877807,0
19,35,14,5,0.00008500639093350073,0
19,35,14,5,0.00008501064823372852,0
19,35,14,5,0.00008501261819229517,0
19,35,14,5,0.00008502019924076525,0
19,35,14,5,0.00008502041551431104,0
20,35,14,5,0.00008503506212060392,0
20,35,14,5,0.00008503931983727504,0
20,35,14,5,0.00008504131980340357,0
20,35,14,5,0.00008504890159344152,0
20,35,14,5,0.0000850491178881429,0
21,35,14,5,0.00008506376710748513,0
21,35,14,5,0.00008506802524059959,0
21,35,14,5,0.00008507002540234296,0
21,35,14,5,0.0000850776079339488,0
21,35,14,5,0.00008507782185363673,0
33,35,14,5,0.00008518304787959661,0
33,35,14,5,0.0000851873110100311,0
33,35,14,5,0.00008518931351915255,0
33,35,14,5,0.000085196904949573,0
33,35,14,5,0.00008519711912031582,0
34,35,14,5,0.00008521082130863579,0
34,35,14,5,0.00008521508485551361,0
34,35,14,5,0.00008521683802187336,0
34,35,14,5,0.0000852244301938617,0
34,35,14,5,0.00008522464438552576,0
35,35,14,5,0.00008523834897495089,0
35,35,14,5,0.00008524261293827207,0
35,35,14,5,0.00008524436627587291,0
35,35,14,5,0.00008525195918942912,0
35,35,14,5,0.00008525220218694171,0
46,35,14,5,0.00008534911711471749,0
46,35,14,5,0.00008535338565891536,0
46,35,14,5,0.00008535514088016829,0
46,35,14,5,0.00008536274195097122,0
46,35,14,5,0.00008536298520954178,0
48,35,14,5,0.00008538496891061131,0
48,35,14,5,0.00008538923828769585,0
48,35,14,5,0.00008539097338517991,0
48,35,14,5,0.0000853985759391186,0
48,35,14,5,0.00008539881924515424,0
49,35,14,5,0.00008541247724040543,0
49,35,14,5,0.00008541674703393331,0
49,35,14,5,0.00008541848230066215,0
49,35,14,5,0.00008542608559616873,0
49,35,14,5,0.00008542629428788714,0
0,36,14,5,0.00008552401106133942,0
0,36,14,5,0.00008552828543574398,0
0,36,14,5,0.00008553002256416541,0
0,36,14,5,0.0000855376340169187,0
0,36,14,5,0.00008553784293253343,0
1,36,14,5,0.00008555224389542915,0
1,36,14,5,0.00008555651868627707,0
1,36,14,5,0.00008555826748377177,0
1,36,14,5,0.00008556587967809294,0
1,36,14,5,0.00008556608861406189,0
2,36,14,5,0.00008558049210780018,0
2,36,14,5,0.00008558476731509143,0
2,36,14,5,0.00008558651628295121,0
2,36,14,5,0.00008559412921884028,0
2,36,14,5,0.00008559437336764977,0
14,36,14,5,0.00008569984269025055,0
14,36,14,5,0.00008570412289486183,0
14,36,14,5,0.00008570587390710252,0
14,36,14,5,0.00008571349574180618,0
14,36,14,5,0.00008571374017600294,0
18,36,14,5,0.00008575251787841391,0
18,36,14,5,0.00008575679974879854,0
18,36,14,5,0.0000857597243398704,0
18,36,14,5,0.0000857673491408456,0
18,36,14,5,0.00008576759367017143,0
19,36,14,5,0.0000857813552881601,0
19,36,14,5,0.00008578563757498805,0
19,36,14,5,0.0000857905896182582,0
19,36,14,5,0.00008579821516080127,0
19,36,14,5,0.00008579845971390939,0
20,36,14,5,0.00008581222404945177,0
20,36,14,5,0.00008581650675272308,0
20,36,14,5,0.00008582145927756896,0
20,36,14,5,0.00008582908556167991,0
20,36,14,5,0.00008582932835223178,0
32,36,14,5,0.00008593504755333861,0
32,36,14,5,0.00008593933525392994,0
32,36,14,5,0.00008594429355768463,0
32,36,14,5,0.00008595192874061018,0
32,36,14,5,0.0000859521718144649,0
33,36,14,5,0.00008596608876119934,0
33,36,14,5,0.000085970376878234,0
33,36,14,5,0.0000859761553914018,0
33,36,14,5,0.00008598379131589525,0
33,36,14,5,0.00008598403441335854,0
34,36,14,5,0.00008599795418453889,0
34,36,14,5,0.0000860022427180169,0
34,36,14,5,0.00008600802179236883,0
34,36,14,5,0.00008601565845843016,0
34,36,14,5,0.00008601587573096396,0
46,36,14,5,0.0000861222787579913,0
46,36,14,5,0.00008612657228878935,0
46,36,14,5,0.00008613235809735106,0
46,36,14,5,0.00008614000366222697,0
46,36,14,5,0.000086140221187943,0
47,36,14,5,0.00008615474769680451,0
47,36,14,5,0.00008615904164404589,0
47,36,14,5,0.00008616474398266125,0
47,36,14,5,0.00008617239028910507,0
47,36,14,5,0.0000861726078359196,0
48,36,14,5,0.00008618713727399493,0
48,36,14,5,0.00008619143163767965,0
48,36,14,5,0.0000861971345293295,0
48,36,14,5,0.00008620478157734118,0
48,36,14,5,0.00008620502709200046,0
0,37,14,5,0.00008631078051457412,0
0,37,14,5,0.00008631507987557888,0
0,37,14,5,0.0000863207894036426,0
0,37,14,5,0.00008632844535046888,0
0,37,14,5,0.00008632869115083179,0
0,37,14,5,0.00008633412840533873,0
0,37,14,5,0.00008633842776634349,0
0,37,14,5,0.00008634418229888944,0
0,37,14,5,0.00008635183824571572,0
0,37,14,5,0.00008635208404607863,0
12,37,14,5,0.00008645860128366422,0
12,37,14,5,0.000086462905641989,0
12,37,14,5,0.00008646866686325934,0
12,37,14,5,0.00008647633170890022,0
12,37,14,5,0.00008647657779496676,0
14,37,14,5,0.00008649945880911559,0
14,37,14,5,0.00008650376400032705,0
14,37,14,5,0.00008650869986478386,0
14,37,14,5,0.00008651636619356051,0
14,37,14,5,0.00008651661232724433,0
14,37,14,5,0.0000865227602574545,0
14,37,14,5,0.00008652706544866596,0
14,37,14,5,0.00008653200131312276,0
14,37,14,5,0.00008653966764189941,0
14,37,14,5,0.0000865398846544622,0
26,37,14,5,0.00008664605323140589,0
26,37,14,5,0.00008665036341993739,0
26,37,14,5,0.00008665530501377836,0
26,37,14,5,0.00008666298024136962,0
26,37,14,5,0.00008666319750583321,0
29,37,14,5,0.00008669403494209301,0
29,37,14,5,0.00008669834637995452,0
29,37,14,5,0.00008670405965777929,0
29,37,14,5,0.00008671173711007418,0
29,37,14,5,0.000086711954437513,0
29,37,14,5,0.00008671767210637979,0
29,37,14,5,0.0000867219835442413,0
29,37,14,5,0.00008672769682206607,0
29,37,14,5,0.00008673537427436096,0
29,37,14,5,0.00008673559044094703,0
40,37,14,5,0.00008683361695594875,0
40,37,14,5,0.00008683793297468695,0
40,37,14,5,0.00008684365232283492,0
40,37,14,5,0.00008685133793237654,0
40,37,14,5,0.00008685155432863829,0
41,37,14,5,0.00008686580548793743,0
41,37,14,5,0.00008687012192311898,0
41,37,14,5,0.00008687584592925096,0
41,37,14,5,0.00008688353228036046,0
41,37,14,5,0.00008688374869750182,0
42,37,14,5,0.00008689800272079419,0
42,37,14,5,0.00008690231957241907,0
42,37,14,5,0.00008690804413079476,0
42,37,14,5,0.00008691573122347216,0
42,37,14,5,0.00008691594639859219,0
54,37,14,5,0.00008702194705378363,0
54,37,14,5,0.00008702626890272854,0
54,37,14,5,0.00008703200008802884,0
54,37,14,5,0.00008703969607952082,0
54,37,14,5,0.0000870399115037342,0
55,37,14,5,0.00008705368307239408,0
55,37,14,5,0.00008705800533778233,0
55,37,14,5,0.00008706322535239438,0
55,37,14,5,0.00008707092208545425,0
55,37,14,5,0.0000870711375304254,0
56,37,14,5,0.00008708491181839036,0
56,37,14,5,0.00008708923450022195,0
56,37,14,5,0.00008709445501777405,0
56,37,14,5,0.00008710215249240178,0
56,37,14,5,0.00008710237204942489,0
8,38,14,5,0.00008720903085516338,0
8,38,14,5,0.00008721335853431501,0
8,38,14,5,0.0000872185850871475,0
8,38,14,5,0.00008722629146058984,0
8,38,14,5,0.0000872265112714361,0
9,38,14,5,0.00008724086788823056,0
9,38,14,5,0.00008724519598382553,0
9,38,14,5,0.00008725029486033471,0
9,38,14,5,0.00008725800197534493,0
9,38,14,5,0.00008725822180734312,0
10,38,14,5,0.00008727258124140982,0
10,38,14,5,0.00008727690975344812,0
10,38,14,5,0.00008728200912056411,0
10,38,14,5,0.00008728971697714222,0
10,38,14,5,0.00008728993335144343,0
22,38,14,5,0.00008739612133245396,0
22,38,14,5,0.0000874004548418123,0
22,38,14,5,0.00008740556009620992,0
22,38,14,5,0.00008741327685160264,0
22,38,14,5,0.00008741349347571061,0
25,38,14,5,0.00008744410661381643,0
25,38,14,5,0.00008744844137250478,0
25,38,14,5,0.00008745382983323685,0
25,38,14,5,0.00008746154881333321,0
25,38,14,5,0.00008746176549989287,0
26,38,14,5,0.0000874755807798609,0
26,38,14,5,0.00008747991595499259,0
26,38,14,5,0.00008748640157255721,0
26,38,14,5,0.00008749412129422145,0
26,38,14,5,0.00008749433800159835,0
27,38,14,5,0.0000875081561233295,0
27,38,14,5,0.00008751249171490454,0
27,38,14,5,0.00008751897795548716,0
27,38,14,5,0.00008752669841871929,0
27,38,14,5,0.00008752695249978873,0
39,38,14,5,0.00008763384172187011,0
39,38,14,5,0.00008763818231076516,0
39,38,14,5,0.000087644676027564,0
39,38,14,5,0.00008765240538961072,0
39,38,14,5,0.00008765265976354087,0
40,38,14,5,0.00008766707317269719,0
40,38,14,5,0.00008767141417803559,0
40,38,14,5,0.00008767841387669951,0
40,38,14,5,0.00008768614398031411,0
40,38,14,5,0.00008768639837864932,0
41,38,14,5,0.00008770081479365173,0
41,38,14,5,0.00008770515621543345,0
41,38,14,5,0.00008771215658559572,0
41,38,14,5,0.00008771988743077821,0
41,38,14,5,0.00008772010567070853,0
53,38,14,5,0.0000878274598542231,0
53,38,14,5,0.00008783180627332486,0
53,38,14,5,0.00008783881470146716,0
53,38,14,5,0.00008784655444546424,0
53,38,14,5,0.000087846772936606,0
54,38,14,5,0.00008786157180852587,0
54,38,14,5,0.00008786498634765852,0
54,38,14,5,0.00008787199544729916,0
54,38,14,5,0.00008787973593286413,0
54,38,14,5,0.00008787995444494017,0
55,38,14,5,0.00008789475630082817,0
55,38,14,5,0.00008789817116708663,0
55,38,14,5,0.0000879051809382256,0
55,38,14,5,0.0000879108814608622,0
55,38,14,5,0.00008791109999387254,0
7,39,14,5,0.00008801857841399068,0
7,39,14,5,0.00008802199720575878,0
7,39,14,5,0.0000880290150348778,0
7,39,14,5,0.00008803472211046695,0
7,39,14,5,0.0000880349408946887,0
8,39,14,5,0.00008804978659826425,0
8,39,14,5,0.00008805320571715816,0
8,39,14,5,0.00008806022421777551,0
8,39,14,5,0.00008806684755599199,0
8,39,14,5,0.00008806706636114803,0
23,39,14,5,0.00008819974564781555,0
23,39,14,5,0.00008820316967359648,0
23,39,14,5,0.0000882101982466889,0
23,39,14,5,0.00008821683109027022,0
23,39,14,5,0.00008821705020944054,0
23,39,14,5,0.00008822490775282446,0
23,39,14,5,0.00008822833177860541,0
23,39,14,5,0.00008823536035169782,0
23,39,14,5,0.00008824199319527914,0
23,39,14,5,0.00008824221231444947,0
24,39,14,5,0.00008825850112465842,0
24,39,14,5,0.00008826192547756518,0
24,39,14,5,0.00008826800732441172,0
24,39,14,5,0.00008827464080168404,0
24,39,14,5,0.00008827485994178864,0
25,39,14,5,0.00008829115181613646,0
25,39,14,5,0.00008829457649616902,0
25,39,14,5,0.00008830065892400972,0
25,39,14,5,0.00008830729303497302,0
25,39,14,5,0.00008830757880080423,0
37,39,14,5,0.00008841578954350256,0
37,39,14,5,0.00008841921814904474,0
37,39,14,5,0.00008842530754881536,0
37,39,14,5,0.00008843194926407051,0
37,39,14,5,0.00008843223535745833,0
38,39,14,5,0.00008844766235978723,0
38,39,14,5,0.00008845109129245521,0
38,39,14,5,0.00008845714620811094,0
38,39,14,5,0.00008846378855705709,0
38,39,14,5,0.00008846407467774128,0
39,39,14,5,0.00008847950457947411,0
39,39,14,5,0.0000884829338392679,0
39,39,14,5,0.0000884889893325725,0
39,39,14,5,0.00008849563231520966,0
39,39,14,5,0.0000884958499824753,0
51,39,14,5,0.00008860391251904568,0
51,39,14,5,0.00008860734570434913,0
51,39,14,5,0.0000886134081294404,0
51,39,14,5,0.0000886200587163694,0
51,39,14,5,0.00008862027663280105,0
52,39,14,5,0.000088635481733614,0
52,39,14,5,0.00008863891524604325,0
52,39,14,5,0.00008864587714227914,0
52,39,14,5,0.00008865252836289913,0
52,39,14,5,0.00008865274630009462,0
53,39,14,5,0.0000886679543340891,0
53,39,14,5,0.00008867138817364415,0
53,39,14,5,0.00008867835073317046,0
53,39,14,5,0.00008868500258748144,0
53,39,14,5,0.00008868522298210721,0
5,40,14,5,0.00008879435989896052,0
5,40,14,5,0.00008879779766402519,0
5,40,14,5,0.00008880476818303654,0
5,40,14,5,0.00008881142764163939,0
5,40,14,5,0.0000888116482882167,0
6,40,14,5,0.00008882785344408661,0
6,40,14,5,0.0000888317238331226,0
6,40,14,5,0.00008883869501542435,0
6,40,14,5,0.0000888453551077182,0
6,40,14,5,0.00008884557577529148,0
7,40,14,5,0.00008886178409297165,0
7,40,14,5,0.0000888656548502654,0
7,40,14,5,0.00008887262669585759,0
7,40,14,5,0.00008887861269820922,0
7,40,14,5,0.00008887883338677846,0
19,40,14,5,0.00008898816217336505,0
19,40,14,5,0.00008899203734975189,0
19,40,14,5,0.00008899901715482909,0
19,40,14,5,0.00008900500999116686,0
19,40,14,5,0.00008900523093168766,0
20,40,14,5,0.00008902154911820491,0
20,40,14,5,0.00008902542466284952,0
20,40,14,5,0.00008903146838113896,0
20,40,14,5,0.00008903746178697558,0
20,40,14,5,0.00008903768274849235,0
23,40,14,5,0.00008907092633782491,0
23,40,14,5,0.00008907480298724279,0
23,40,14,5,0.00008908084842837098,0
23,40,14,5,0.00008908684354270412,0
23,40,14,5,0.00008908709684114344,0
24,40,14,5,0.00008910342257799106,0
24,40,14,5,0.0000891072995956667,0
24,40,14,5,0.00008911334561107447,0
24,40,14,5,0.00008911934129490646,0
24,40,14,5,0.00008912114634732574,0
35,40,14,5,0.00008922213570099008,0
35,40,14,5,0.00008922601676950106,0
35,40,14,5,0.0000892320691019842,0
35,40,14,5,0.00008923807105030347,0
35,40,14,5,0.00008923987798870078,0
37,40,14,5,0.00008926468730704617,0
37,40,14,5,0.00008926856911207265,0
37,40,14,5,0.00008927479120176917,0
37,40,14,5,0.00008928079428908612,0
37,40,14,5,0.00008928260157038852,0
48,40,14,5,0.00008938378205490369,0
48,40,14,5,0.00008938766791076552,0
48,40,14,5,0.00008939389649348797,0
48,40,14,5,0.00008939990584529222,0
48,40,14,5,0.00008940171501257263,0
49,40,14,5,0.00008941819840024083,0
49,40,14,5,0.0000894220846243604,0
49,40,14,5,0.00008942919902244314,0
49,40,14,5,0.00008943520894374623,0
49,40,14,5,0.00008943701828247919,0
50,40,14,5,0.00008945350497173722,0
50,40,14,5,0.00008945739156411455,0
50,40,14,5,0.0000894645066363561,0
50,40,14,5,0.00008947051712715804,0
50,40,14,5,0.00008947233203476286,0
2,41,14,5,0.00008958208461448325,0
2,41,14,5,0.00008958597562595367,0
2,41,14,5,0.00008959309878810112,0
2,41,14,5,0.0000895991161128892,0
2,41,14,5,0.00008960093308406151,0
3,41,14,5,0.00008961743563533834,0
3,41,14,5,0.00008962132701506654,0
3,41,14,5,0.00008962749635312776,0
3,41,14,5,0.00008963351424741468,0
3,41,14,5,0.00008963533139055095,0
6,41,14,5,0.00008966880381485391,0
6,41,14,5,0.00008967269629935538,0
6,41,14,5,0.00008967886738890842,0
6,41,14,5,0.00008968488699169189,0
6,41,14,5,0.0000896867062238408,0
9,41,14,5,0.0000897201882844246,0
9,41,14,5,0.00008972408187369935,0
9,41,14,5,0.00008973025471474423,0
9,41,14,5,0.0000897362760260242,0
9,41,14,5,0.00008973877412992115,0
10,41,14,5,0.00008975528941827648,0
10,41,14,5,0.00008975918337580896,0
10,41,14,5,0.00008976535680068448,0
10,41,14,5,0.0000897713786814633,0
10,41,14,5,0.00008977557329160555,0
21,41,14,5,0.00008987581041948605,0
21,41,14,5,0.0000898797084278539,0
21,41,14,5,0.00008988588827486611,0
21,41,14,5,0.0000898919164201322,0
21,41,14,5,0.00008989611539387495,0
22,41,14,5,0.00008991145354560395,0
22,41,14,5,0.00008991535192222955,0
22,41,14,5,0.0000899214245489414,0
22,41,14,5,0.00008992745326370635,0
22,41,14,5,0.00008993165263414004,0
23,41,14,5,0.00008994699398725054,0
23,41,14,5,0.0000899508927321339,0
23,41,14,5,0.00008995696593249271,0
23,41,14,5,0.00008996299521675652,0
23,41,14,5,0.00008996664101079261,0
35,41,14,5,0.00009007544286346722,0
35,41,14,5,0.00009007934602744367,0
35,41,14,5,0.000090085426111566,0
35,41,14,5,0.00009009146222981593,0
35,41,14,5,0.00009009511215623404,0
36,41,14,5,0.00009011044090377684,0
36,41,14,5,0.00009011434443601104,0
36,41,14,5,0.00009012043369376959,0
36,41,14,5,0.00009012647038151837,0
36,41,14,5,0.00009013012065230165,0
40,41,14,5,0.00009017096300208396,0
40,41,14,5,0.0000901748680073492,0
40,41,14,5,0.00009018095956294087,0
40,41,14,5,0.00009018699852868501,0
40,41,14,5,0.00009019126344672379,0
41,41,14,5,0.0000902066004745857,0
41,41,14,5,0.0000902105058481087,0
41,41,14,5,0.00009021659797815863,0
41,41,14,5,0.00009022263751340162,0
41,41,14,5,0.00009023053460212636,0
53,41,14,5,0.00009034063628955663,0
53,41,14,5,0.00009034454608217273,0
53,41,14,5,0.00009035064510572202,0
53,41,14,5,0.00009035669147495114,0
53,41,14,5,0.00009036459749956127,0
54,41,14,5,0.00009038111163768088,0
54,41,14,5,0.00009038502179855474,0
54,41,14,5,0.00009039114812665508,0
54,41,14,5,0.00009039719506538306,0
54,41,14,5,0.0000904051018346503,0
55,41,14,5,0.00009042161973956683,0
55,41,14,5,0.00009042553026869845,0
55,41,14,5,0.0000904316571737745,0
55,41,14,5,0.0000904377046820013,0
55,41,14,5,0.00009044533077317047,0
7,42,14,5,0.00009055449853048931,0
7,42,14,5,0.00009055841347871399,0
7,42,14,5,0.00009056454730749858,0
7,42,14,5,0.00009057060164971153,0
7,42,14,5,0.00009057823635874436,0
8,42,14,5,0.0000905937172318796,0
8,42,14,5,0.00009059754731611737,0
8,42,14,5,0.00009060368172187767,0
8,42,14,5,0.00009060973663358944,0
8,42,14,5,0.00009061737206077756,0
9,42,14,5,0.00009063285646816574,0
9,42,14,5,0.00009063668691264469,0
9,42,14,5,0.0000906428218953807,0
9,42,14,5,0.00009064871720381401,0
9,42,14,5,0.00009065635334915744,0
21,42,14,5,0.00009076564434723886,0
21,42,14,5,0.00009076947911461196,0
21,42,14,5,0.00009077562102105652,0
21,42,14,5,0.00009078152298271105,0
21,42,14,5,0.0000907891677459181,0
22,42,14,5,0.00009080467689068109,0
22,42,14,5,0.00009080851201829536,0
22,42,14,5,0.00009081551399038128,0
22,42,14,5,0.00009082141650647092,0
22,42,14,5,0.00009082906198783329,0
23,42,14,5,0.0000908445747344908,0
23,42,14,5,0.0000908484102223463,0
23,42,14,5,0.0000908554128521414,0
23,42,14,5,0.00009086131592266614,0
23,42,14,5,0.0000908689644071875,0
35,42,14,5,0.00009097932417628179,0
35,42,14,5,0.00009098316398703143,0
35,42,14,5,0.00009099017450933687,0
35,42,14,5,0.00009099608423308282,0
35,42,14,5,0.00009100374133804321,0
35,42,14,5,0.00009101168469191384,0
35,42,14,5,0.00009101569500935079,0
35,42,14,5,0.00009102270553165625,0
35,42,14,5,0.00009102861525540222,0
35,42,14,5,0.00009103627236036258,0
36,42,14,5,0.00009105275724868431,0
36,42,14,5,0.00009105676794235896,0
36,42,14,5,0.00009106377912237361,0
36,42,14,5,0.00009106969246641389,0
36,42,14,5,0.00009107735028974416,0
48,42,14,5,0.00009118906382741878,0
48,42,14,5,0.0000911930790359456,0
48,42,14,5,0.00009120009810847057,0
48,42,14,5,0.00009120601810918331,0
48,42,14,5,0.00009121368455295264,0
49,42,14,5,0.00009123141986305424,0
49,42,14,5,0.00009123543544781873,0
49,42,14,5,0.0000912424551780529,0
49,42,14,5,0.00009124841988330294,0
49,42,14,5,0.00009125608704544215,0
1,43,14,5,0.000091367544767703,0
1,43,14,5,0.00009137156486731966,0
1,43,14,5,0.00009137859249006418,0
1,43,14,5,0.00009138456390162573,0
1,43,14,5,0.00009139223968420397,0
2,43,14,5,0.00009140964937881377,0
2,43,14,5,0.00009141369945067625,0
2,43,14,5,0.00009142072773112996,0
2,43,14,5,0.0000914266997015508,0
2,43,14,5,0.00009143437620249897,0
3,43,14,5,0.00009145178986862011,0
3,43,14,5,0.00009145584031948985,0
3,43,14,5,0.00009146286925765276,0
3,43,14,5,0.00009147002400479062,0
3,43,14,5,0.00009147770122410869,0
15,43,14,5,0.00009158840711235846,0
15,43,14,5,0.00009159246211131567,0
15,43,14,5,0.0000915994989419889,0
15,43,14,5,0.00009160666172290292,0
15,43,14,5,0.00009161434756266002,0
16,43,14,5,0.00009163090047612964,0
16,43,14,5,0.00009163438149440204,0
16,43,14,5,0.00009164141898278446,0
16,43,14,5,0.0000916485824331798,0
16,43,14,5,0.00009165626899130684,0
17,43,14,5,0.00009167282576912829,0
17,43,14,5,0.0000916763071127295,0
17,43,14,5,0.00009168272403707966,0
17,43,14,5,0.00009168988815695634,0
17,43,14,5,0.00009169757543345327,0
18,43,14,5,0.00009171413601757387,0
18,43,14,5,0.00009171761768650389,0
18,43,14,5,0.00009172403521051055,0
18,43,14,5,0.00009173119999986862,0
18,43,14,5,0.00009173891996552566,0
30,43,14,5,0.00009184944897682994,0
30,43,14,5,0.00009185293454970566,0
30,43,14,5,0.0000918593592695905,0
30,43,14,5,0.00009186653209272469,0
30,43,14,5,0.00009187426071466918,0
31,43,14,5,0.00009189050005807001,0
31,43,14,5,0.00009189398595627457,0
31,43,14,5,0.00009190111026055135,0
31,43,14,5,0.0000919082837531669,0
31,43,14,5,0.00009191601309646867,0
32,43,14,5,0.00009193225625147994,0
32,43,14,5,0.0000919357424750133,0
32,43,14,5,0.00009194286744418084,0
32,43,14,5,0.0000919496289782924,0
32,43,14,5,0.00009195735904295146,0
44,43,14,5,0.00009206743768105592,0
44,43,14,5,0.00009207092780853502,0
44,43,14,5,0.00009207806075639142,0
44,43,14,5,0.00009208482986220975,0
44,43,14,5,0.00009209256858315621,0
45,43,14,5,0.00009210825643581583,0
45,43,14,5,0.00009211174688862373,0
45,43,14,5,0.00009211813917758516,0
45,43,14,5,0.00009212490891437902,0
45,43,14,5,0.00009213264835668277,0
46,43,14,5,0.000092148339806974,0
46,43,14,5,0.00009215183058511069,0
46,43,14,5,0.00009215822346986755,0
46,43,14,5,0.00009216499383763698,0
46,43,14,5,0.00009217172097278009,0
58,43,14,5,0.00009228179877918332,0
58,43,14,5,0.00009228529346126576,0
58,43,14,5,0.00009229169349556755,0
58,43,14,5,0.0000922984714350437,0
58,43,14,5,0.00009230520609354393,0
59,43,14,5,0.00009232079633500422,0
59,43,14,5,0.00009232429134241548,0
59,43,14,5,0.00009233069197251267,0
59,43,14,5,0.00009233662314586518,0
59,43,14,5,0.0000923433584313118,0
11,44,14,5,0.00009245398878993608,0
11,44,14,5,0.00009245748770129306,0
11,44,14,5,0.00009246389548093518,0
11,44,14,5,0.00009246983327944642,0
11,44,14,5,0.00009247657608825014,0
12,44,14,5,0.00009249265749100768,0
12,44,14,5,0.00009249615672769346,0
12,44,14,5,0.00009250332208369572,0
12,44,14,5,0.00009250926043430352,0
12,44,14,5,0.00009251600387005367,0
13,44,14,5,0.00009253208883475233,0
13,44,14,5,0.00009253558839676693,0
13,44,14,5,0.00009254275441894212,0
13,44,14,5,0.00009254869332164647,0
13,44,14,5,0.00009255544353647216,0
25,44,14,5,0.00009266577011971227,0
25,44,14,5,0.0000926692735856726,0
25,44,14,5,0.00009267644760192288,0
25,44,14,5,0.00009268239312978597,0
25,44,14,5,0.0000926891508748318,0
26,44,14,5,0.00009270427917566295,0
26,44,14,5,0.00009270778296695207,0
26,44,14,5,0.00009271495764937529,0
26,44,14,5,0.00009272090372933494,0
26,44,14,5,0.00009272766210189911,0
27,44,14,5,0.00009274279378485278,0
27,44,14,5,0.00009274629790147073,0
27,44,14,5,0.00009275345581818521,0
27,44,14,5,0.00009275940245024142,0
27,44,14,5,0.00009276616145032393,0
5,45,14,5,0.0000930999845912984,0
